Pincode,District,StateName,Population,
221314,VARANASI,Uttar Pradesh,3191864,Y
221402,VARANASI,Uttar Pradesh,3191864,Y
221403,VARANASI,Uttar Pradesh,3191864,Y
221405,VARANASI,Uttar Pradesh,3191864,Y
221406,VARANASI,Uttar Pradesh,3191864,Y
221409,VARANASI,Uttar Pradesh,3191864,Y
221502,ALLAHABAD,Uttar Pradesh,5638157,Y
221503,ALLAHABAD,Uttar Pradesh,5638157,Y
221505,ALLAHABAD,Uttar Pradesh,5638157,Y
221507,ALLAHABAD,Uttar Pradesh,5638157,Y
221508,ALLAHABAD,Uttar Pradesh,5638157,Y
226001,LUCKNOW,Uttar Pradesh,2815601,Y
226002,LUCKNOW,Uttar Pradesh,2815601,Y
226003,LUCKNOW,Uttar Pradesh,2815601,Y
226004,LUCKNOW,Uttar Pradesh,2815601,Y
226005,LUCKNOW,Uttar Pradesh,2815601,Y
226006,LUCKNOW,Uttar Pradesh,2815601,Y
226007,LUCKNOW,Uttar Pradesh,2815601,Y
226008,LUCKNOW,Uttar Pradesh,2815601,Y
226009,LUCKNOW,Uttar Pradesh,2815601,Y
226010,LUCKNOW,Uttar Pradesh,2815601,Y
226011,LUCKNOW,Uttar Pradesh,2815601,Y
226012,LUCKNOW,Uttar Pradesh,2815601,Y
226013,LUCKNOW,Uttar Pradesh,2815601,Y
226014,LUCKNOW,Uttar Pradesh,2815601,Y
226015,LUCKNOW,Uttar Pradesh,2815601,Y
226016,LUCKNOW,Uttar Pradesh,2815601,Y
226017,LUCKNOW,Uttar Pradesh,2815601,Y
226018,LUCKNOW,Uttar Pradesh,2815601,Y
226019,LUCKNOW,Uttar Pradesh,2815601,Y
226020,LUCKNOW,Uttar Pradesh,2815601,Y
226021,LUCKNOW,Uttar Pradesh,2815601,Y
226022,LUCKNOW,Uttar Pradesh,2815601,Y
226023,LUCKNOW,Uttar Pradesh,2815601,Y
226024,LUCKNOW,Uttar Pradesh,2815601,Y
226025,LUCKNOW,Uttar Pradesh,2815601,Y
226026,LUCKNOW,Uttar Pradesh,2815601,Y
226027,LUCKNOW,Uttar Pradesh,2815601,Y
226028,LUCKNOW,Uttar Pradesh,2815601,Y
226029,LUCKNOW,Uttar Pradesh,2815601,Y
226030,LUCKNOW,Uttar Pradesh,2815601,Y
226031,LUCKNOW,Uttar Pradesh,2815601,Y
226101,LUCKNOW,Uttar Pradesh,2815601,Y
226102,LUCKNOW,Uttar Pradesh,2815601,Y
226103,LUCKNOW,Uttar Pradesh,2815601,Y
226104,LUCKNOW,Uttar Pradesh,2815601,Y
226201,LUCKNOW,Uttar Pradesh,2815601,Y
226202,LUCKNOW,Uttar Pradesh,2815601,Y
226203,LUCKNOW,Uttar Pradesh,2815601,Y
226301,LUCKNOW,Uttar Pradesh,2815601,Y
226302,LUCKNOW,Uttar Pradesh,2815601,Y
226303,LUCKNOW,Uttar Pradesh,2815601,Y
226401,LUCKNOW,Uttar Pradesh,2815601,Y
226501,LUCKNOW,Uttar Pradesh,2815601,Y
229411,ALLAHABAD,Uttar Pradesh,5638157,Y
229412,ALLAHABAD,Uttar Pradesh,5638157,Y
229413,ALLAHABAD,Uttar Pradesh,5638157,Y
232327,VARANASI,Uttar Pradesh,3191864,Y
244001,MORADABAD,Uttar Pradesh,2260899,Y
244102,MORADABAD,Uttar Pradesh,2260899,Y
244103,MORADABAD,Uttar Pradesh,2260899,Y
244104,MORADABAD,Uttar Pradesh,2260899,Y
244105,MORADABAD,Uttar Pradesh,2260899,Y
244401,MORADABAD,Uttar Pradesh,2260899,Y
244402,MORADABAD,Uttar Pradesh,2260899,Y
244411,MORADABAD,Uttar Pradesh,2260899,Y
244413,MORADABAD,Uttar Pradesh,2260899,Y
244415,MORADABAD,Uttar Pradesh,2260899,Y
244501,MORADABAD,Uttar Pradesh,2260899,Y
244504,MORADABAD,Uttar Pradesh,2260899,Y
244601,MORADABAD,Uttar Pradesh,2260899,Y
244602,MORADABAD,Uttar Pradesh,2260899,Y
245206,MEERUT,Uttar Pradesh,3449005,Y
245301,GHAZIABAD,Uttar Pradesh,3856744,Y
245304,GHAZIABAD,Uttar Pradesh,3856744,Y
250001,MEERUT,Uttar Pradesh,3449005,Y
250002,MEERUT,Uttar Pradesh,3449005,Y
250003,MEERUT,Uttar Pradesh,3449005,Y
250004,MEERUT,Uttar Pradesh,3449005,Y
250005,MEERUT,Uttar Pradesh,3449005,Y
250103,MEERUT,Uttar Pradesh,3449005,Y
250104,MEERUT,Uttar Pradesh,3449005,Y
250106,MEERUT,Uttar Pradesh,3449005,Y
250110,MEERUT,Uttar Pradesh,3449005,Y
250205,MEERUT,Uttar Pradesh,3449005,Y
250221,MEERUT,Uttar Pradesh,3449005,Y
250222,MEERUT,Uttar Pradesh,3449005,Y
250223,MEERUT,Uttar Pradesh,3449005,Y
250341,MEERUT,Uttar Pradesh,3449005,Y
250342,MEERUT,Uttar Pradesh,3449005,Y
250344,MEERUT,Uttar Pradesh,3449005,Y
250401,MEERUT,Uttar Pradesh,3449005,Y
250402,MEERUT,Uttar Pradesh,3449005,Y
250404,MEERUT,Uttar Pradesh,3449005,Y
250406,MEERUT,Uttar Pradesh,3449005,Y
250501,MEERUT,Uttar Pradesh,3449005,Y
250502,MEERUT,Uttar Pradesh,3449005,Y
272206,SIDDHARTHNAGAR,Delhi,2556451,Y
272208,SIDDHARTHNAGAR,Pondicherry,2556451,Y
282001,AGRA,Uttar Pradesh,4815061,Y
282002,AGRA,Uttar Pradesh,4815061,Y
282003,AGRA,Uttar Pradesh,4815061,Y
282004,AGRA,Uttar Pradesh,4815061,Y
282005,AGRA,Uttar Pradesh,4815061,Y
282006,AGRA,Uttar Pradesh,4815061,Y
282007,AGRA,Uttar Pradesh,4815061,Y
282008,AGRA,Uttar Pradesh,4815061,Y
282009,AGRA,Uttar Pradesh,4815061,Y
282010,AGRA,Uttar Pradesh,4815061,Y
283101,AGRA,Uttar Pradesh,4815061,Y
283102,AGRA,Uttar Pradesh,4815061,Y
283104,AGRA,Uttar Pradesh,4815061,Y
283105,AGRA,Uttar Pradesh,4815061,Y
283110,AGRA,Uttar Pradesh,4815061,Y
283111,AGRA,Uttar Pradesh,4815061,Y
283112,AGRA,Uttar Pradesh,4815061,Y
283113,AGRA,Uttar Pradesh,4815061,Y
283114,AGRA,Uttar Pradesh,4815061,Y
283115,AGRA,Uttar Pradesh,4815061,Y
283119,AGRA,Uttar Pradesh,4815061,Y
283121,AGRA,Uttar Pradesh,4815061,Y
283122,AGRA,Uttar Pradesh,4815061,Y
283123,AGRA,Uttar Pradesh,4815061,Y
283124,AGRA,Uttar Pradesh,4815061,Y
283125,AGRA,Uttar Pradesh,4815061,Y
283126,AGRA,Uttar Pradesh,4815061,Y
283201,AGRA,Uttar Pradesh,4815061,Y
283202,AGRA,Uttar Pradesh,4815061,Y
301001,ALWAR,Rajasthan,3675747,Y
301002,ALWAR,Rajasthan,3675747,Y
301018,ALWAR,Rajasthan,3675747,Y
301019,ALWAR,Rajasthan,3675747,Y
301020,ALWAR,Rajasthan,3675747,Y
301021,ALWAR,Rajasthan,3675747,Y
301022,ALWAR,Rajasthan,3675747,Y
301023,ALWAR,Rajasthan,3675747,Y
301024,ALWAR,Rajasthan,3675747,Y
301025,ALWAR,Rajasthan,3675747,Y
301026,ALWAR,Rajasthan,3675747,Y
301027,ALWAR,Rajasthan,3675747,Y
301028,ALWAR,Rajasthan,3675747,Y
301030,ALWAR,Rajasthan,3675747,Y
301035,ALWAR,Rajasthan,3675747,Y
301401,ALWAR,Rajasthan,3675747,Y
301402,ALWAR,Rajasthan,3675747,Y
301403,ALWAR,Rajasthan,3675747,Y
301404,ALWAR,Rajasthan,3675747,Y
301405,ALWAR,Rajasthan,3675747,Y
301406,ALWAR,Rajasthan,3675747,Y
301407,ALWAR,Rajasthan,3675747,Y
301408,ALWAR,Rajasthan,3675747,Y
301409,ALWAR,Rajasthan,3675747,Y
301410,ALWAR,Rajasthan,3675747,Y
301411,ALWAR,Rajasthan,3675747,Y
301412,ALWAR,Rajasthan,3675747,Y
301413,ALWAR,Rajasthan,3675747,Y
301414,ALWAR,Rajasthan,3675747,Y
301415,ALWAR,Rajasthan,3675747,Y
301416,ALWAR,Rajasthan,3675747,Y
301427,ALWAR,Rajasthan,3675747,Y
301604,ALWAR,Rajasthan,3675747,Y
301701,ALWAR,Rajasthan,3675747,Y
301702,ALWAR,Rajasthan,3675747,Y
301703,ALWAR,Rajasthan,3675747,Y
301704,ALWAR,Rajasthan,3675747,Y
301705,ALWAR,Rajasthan,3675747,Y
301706,ALWAR,Rajasthan,3675747,Y
301707,ALWAR,Rajasthan,3675747,Y
301708,ALWAR,Rajasthan,3675747,Y
301709,ALWAR,Rajasthan,3675747,Y
301713,ALWAR,Rajasthan,3675747,Y
301714,ALWAR,Rajasthan,3675747,Y
302001,JAIPUR,Rajasthan,6008925,Y
302002,JAIPUR,Rajasthan,6008925,Y
302003,JAIPUR,Rajasthan,6008925,Y
302004,JAIPUR,Rajasthan,6008925,Y
302005,JAIPUR,Rajasthan,6008925,Y
302006,JAIPUR,Rajasthan,6008925,Y
302012,JAIPUR,Rajasthan,6008925,Y
302013,JAIPUR,Rajasthan,6008925,Y
302015,JAIPUR,Rajasthan,6008925,Y
302016,JAIPUR,Rajasthan,6008925,Y
302017,JAIPUR,Rajasthan,6008925,Y
302018,JAIPUR,Rajasthan,6008925,Y
302019,JAIPUR,Rajasthan,6008925,Y
302020,JAIPUR,Rajasthan,6008925,Y
302021,JAIPUR,Rajasthan,6008925,Y
302022,JAIPUR,Rajasthan,6008925,Y
302026,JAIPUR,Rajasthan,6008925,Y
302027,JAIPUR,Rajasthan,6008925,Y
302028,JAIPUR,Rajasthan,6008925,Y
302029,JAIPUR,Rajasthan,6008925,Y
302031,JAIPUR,Rajasthan,6008925,Y
302033,JAIPUR,Rajasthan,6008925,Y
302034,JAIPUR,Rajasthan,6008925,Y
302036,JAIPUR,Rajasthan,6008925,Y
302037,JAIPUR,Rajasthan,6008925,Y
302038,JAIPUR,Rajasthan,6008925,Y
302039,JAIPUR,Rajasthan,6008925,Y
302040,JAIPUR,Rajasthan,6008925,Y
302041,JAIPUR,Rajasthan,6008925,Y
302042,JAIPUR,Rajasthan,6008925,Y
302043,JAIPUR,Rajasthan,6008925,Y
303001,JAIPUR,Rajasthan,6008925,Y
303002,JAIPUR,Rajasthan,6008925,Y
303003,JAIPUR,Rajasthan,6008925,Y
303005,JAIPUR,Rajasthan,6008925,Y
303006,JAIPUR,Rajasthan,6008925,Y
303007,JAIPUR,Rajasthan,6008925,Y
303008,JAIPUR,Rajasthan,6008925,Y
303009,JAIPUR,Rajasthan,6008925,Y
303012,JAIPUR,Rajasthan,6008925,Y
303102,JAIPUR,Rajasthan,6008925,Y
303103,JAIPUR,Rajasthan,6008925,Y
303104,JAIPUR,Rajasthan,6008925,Y
303105,JAIPUR,Rajasthan,6008925,Y
303106,JAIPUR,Rajasthan,6008925,Y
303107,JAIPUR,Rajasthan,6008925,Y
303108,JAIPUR,Rajasthan,6008925,Y
303109,JAIPUR,Rajasthan,6008925,Y
303110,JAIPUR,Rajasthan,6008925,Y
303119,JAIPUR,Rajasthan,6008925,Y
303120,JAIPUR,Rajasthan,6008925,Y
303121,JAIPUR,Rajasthan,6008925,Y
303122,JAIPUR,Rajasthan,6008925,Y
303123,JAIPUR,Rajasthan,6008925,Y
303124,JAIPUR,Rajasthan,6008925,Y
303301,JAIPUR,Rajasthan,6008925,Y
303302,JAIPUR,Rajasthan,6008925,Y
303327,JAIPUR,Rajasthan,6008925,Y
303328,JAIPUR,Rajasthan,6008925,Y
303329,JAIPUR,Rajasthan,6008925,Y
303338,JAIPUR,Rajasthan,6008925,Y
303348,JAIPUR,Rajasthan,6008925,Y
303601,JAIPUR,Rajasthan,6008925,Y
303602,JAIPUR,Rajasthan,6008925,Y
303603,JAIPUR,Rajasthan,6008925,Y
303604,JAIPUR,Rajasthan,6008925,Y
303701,JAIPUR,Rajasthan,6008925,Y
303702,JAIPUR,Rajasthan,6008925,Y
303704,JAIPUR,Rajasthan,6008925,Y
303706,JAIPUR,Rajasthan,6008925,Y
303712,JAIPUR,Rajasthan,6008925,Y
303801,JAIPUR,Rajasthan,6008925,Y
303803,JAIPUR,Rajasthan,6008925,Y
303804,JAIPUR,Rajasthan,6008925,Y
303805,JAIPUR,Rajasthan,6008925,Y
303806,JAIPUR,Rajasthan,6008925,Y
303807,JAIPUR,Rajasthan,6008925,Y
303901,JAIPUR,Rajasthan,6008925,Y
303903,JAIPUR,Rajasthan,6008925,Y
303904,JAIPUR,Rajasthan,6008925,Y
303905,JAIPUR,Rajasthan,6008925,Y
303908,JAIPUR,Rajasthan,6008925,Y
305001,AJMER,Rajasthan,2555406,Y
305002,AJMER,Rajasthan,2555406,Y
305003,AJMER,Rajasthan,2555406,Y
305004,AJMER,Rajasthan,2555406,Y
305005,AJMER,Rajasthan,2555406,Y
305007,AJMER,Rajasthan,2555406,Y
305009,AJMER,Rajasthan,2555406,Y
305012,AJMER,Rajasthan,2555406,Y
305021,AJMER,Rajasthan,2555406,Y
305022,AJMER,Rajasthan,2555406,Y
305023,AJMER,Rajasthan,2555406,Y
305024,AJMER,Rajasthan,2555406,Y
305025,AJMER,Rajasthan,2555406,Y
305201,AJMER,Rajasthan,2555406,Y
305202,AJMER,Rajasthan,2555406,Y
305203,AJMER,Rajasthan,2555406,Y
305204,AJMER,Rajasthan,2555406,Y
305205,AJMER,Rajasthan,2555406,Y
305206,AJMER,Rajasthan,2555406,Y
305207,AJMER,Rajasthan,2555406,Y
305401,AJMER,Rajasthan,2555406,Y
305402,AJMER,Rajasthan,2555406,Y
305403,AJMER,Rajasthan,2555406,Y
305404,AJMER,Rajasthan,2555406,Y
305405,AJMER,Rajasthan,2555406,Y
305406,AJMER,Rajasthan,2555406,Y
305407,AJMER,Rajasthan,2555406,Y
305408,AJMER,Rajasthan,2555406,Y
305412,AJMER,Rajasthan,2555406,Y
305415,AJMER,Rajasthan,2555406,Y
305601,AJMER,Rajasthan,2555406,Y
305621,AJMER,Rajasthan,2555406,Y
305622,AJMER,Rajasthan,2555406,Y
305623,AJMER,Rajasthan,2555406,Y
305624,AJMER,Rajasthan,2555406,Y
305625,AJMER,Rajasthan,2555406,Y
305627,AJMER,Rajasthan,2555406,Y
305628,AJMER,Rajasthan,2555406,Y
305629,AJMER,Rajasthan,2555406,Y
305630,AJMER,Rajasthan,2555406,Y
305631,AJMER,Rajasthan,2555406,Y
305801,AJMER,Rajasthan,2555406,Y
305802,AJMER,Rajasthan,2555406,Y
305811,AJMER,Rajasthan,2555406,Y
305812,AJMER,Rajasthan,2555406,Y
305813,AJMER,Rajasthan,2555406,Y
305814,AJMER,Rajasthan,2555406,Y
305815,AJMER,Rajasthan,2555406,Y
305816,AJMER,Rajasthan,2555406,Y
305817,AJMER,Rajasthan,2555406,Y
305819,AJMER,Rajasthan,2555406,Y
305901,AJMER,Rajasthan,2555406,Y
305922,AJMER,Rajasthan,2555406,Y
305923,AJMER,Rajasthan,2555406,Y
305924,AJMER,Rajasthan,2555406,Y
305925,AJMER,Rajasthan,2555406,Y
305926,AJMER,Rajasthan,2555406,Y
305927,AJMER,Rajasthan,2555406,Y
307025,UDAIPUR,Rajasthan,3073353,Y
311001,BHILWARA,Rajasthan,2121618,Y
311011,BHILWARA,Rajasthan,2121618,Y
311021,BHILWARA,Rajasthan,2121618,Y
311022,BHILWARA,Rajasthan,2121618,Y
311023,BHILWARA,Rajasthan,2121618,Y
311024,BHILWARA,Rajasthan,2121618,Y
311025,BHILWARA,Rajasthan,2121618,Y
311026,BHILWARA,Rajasthan,2121618,Y
311030,BHILWARA,Rajasthan,2121618,Y
311201,BHILWARA,Rajasthan,2121618,Y
311202,BHILWARA,Rajasthan,2121618,Y
311203,BHILWARA,Rajasthan,2121618,Y
311204,BHILWARA,Rajasthan,2121618,Y
311301,BHILWARA,Rajasthan,2121618,Y
311302,BHILWARA,Rajasthan,2121618,Y
311401,BHILWARA,Rajasthan,2121618,Y
311402,BHILWARA,Rajasthan,2121618,Y
311403,BHILWARA,Rajasthan,2121618,Y
311404,BHILWARA,Rajasthan,2121618,Y
311407,BHILWARA,Rajasthan,2121618,Y
311408,BHILWARA,Rajasthan,2121618,Y
311601,BHILWARA,Rajasthan,2121618,Y
311602,BHILWARA,Rajasthan,2121618,Y
311603,BHILWARA,Rajasthan,2121618,Y
311604,BHILWARA,Rajasthan,2121618,Y
311605,BHILWARA,Rajasthan,2121618,Y
311606,BHILWARA,Rajasthan,2121618,Y
311801,BHILWARA,Rajasthan,2121618,Y
311802,BHILWARA,Rajasthan,2121618,Y
311803,BHILWARA,Rajasthan,2121618,Y
311804,BHILWARA,Rajasthan,2121618,Y
311805,BHILWARA,Rajasthan,2121618,Y
311806,BHILWARA,Rajasthan,2121618,Y
313001,UDAIPUR,Rajasthan,3073353,Y
313002,UDAIPUR,Rajasthan,3073353,Y
313003,UDAIPUR,Rajasthan,3073353,Y
313004,UDAIPUR,Rajasthan,3073353,Y
313011,UDAIPUR,Rajasthan,3073353,Y
313015,UDAIPUR,Rajasthan,3073353,Y
313022,UDAIPUR,Rajasthan,3073353,Y
313024,UDAIPUR,Rajasthan,3073353,Y
313026,UDAIPUR,Rajasthan,3073353,Y
313027,UDAIPUR,Rajasthan,3073353,Y
313031,UDAIPUR,Rajasthan,3073353,Y
313038,UDAIPUR,Rajasthan,3073353,Y
313201,UDAIPUR,Rajasthan,3073353,Y
313202,UDAIPUR,Rajasthan,3073353,Y
313203,UDAIPUR,Rajasthan,3073353,Y
313204,UDAIPUR,Rajasthan,3073353,Y
313205,UDAIPUR,Rajasthan,3073353,Y
313206,UDAIPUR,Rajasthan,3073353,Y
313207,UDAIPUR,Rajasthan,3073353,Y
313322,UDAIPUR,Rajasthan,3073353,Y
313324,UDAIPUR,Rajasthan,3073353,Y
313327,UDAIPUR,Rajasthan,3073353,Y
313328,UDAIPUR,Rajasthan,3073353,Y
313330,UDAIPUR,Rajasthan,3073353,Y
313334,UDAIPUR,Rajasthan,3073353,Y
313601,UDAIPUR,Rajasthan,3073353,Y
313602,UDAIPUR,Rajasthan,3073353,Y
313603,UDAIPUR,Rajasthan,3073353,Y
313604,UDAIPUR,Rajasthan,3073353,Y
313701,UDAIPUR,Rajasthan,3073353,Y
313702,UDAIPUR,Rajasthan,3073353,Y
313703,UDAIPUR,Rajasthan,3073353,Y
313704,UDAIPUR,Rajasthan,3073353,Y
313705,UDAIPUR,Rajasthan,3073353,Y
313706,UDAIPUR,Rajasthan,3073353,Y
313708,UDAIPUR,Rajasthan,3073353,Y
313801,UDAIPUR,Rajasthan,3073353,Y
313802,UDAIPUR,Rajasthan,3073353,Y
313803,UDAIPUR,Rajasthan,3073353,Y
313804,UDAIPUR,Rajasthan,3073353,Y
313901,UDAIPUR,Rajasthan,3073353,Y
313902,UDAIPUR,Rajasthan,3073353,Y
313903,UDAIPUR,Rajasthan,3073353,Y
313904,UDAIPUR,Rajasthan,3073353,Y
313905,UDAIPUR,Rajasthan,3073353,Y
313906,UDAIPUR,Rajasthan,3073353,Y
321001,BHARATPUR,Rajasthan,2397684,Y
321021,BHARATPUR,Rajasthan,2397684,Y
321022,BHARATPUR,Rajasthan,2397684,Y
321023,BHARATPUR,Rajasthan,2397684,Y
321024,BHARATPUR,Rajasthan,2397684,Y
321025,BHARATPUR,Rajasthan,2397684,Y
321026,BHARATPUR,Rajasthan,2397684,Y
321028,BHARATPUR,Rajasthan,2397684,Y
321201,BHARATPUR,Rajasthan,2397684,Y
321202,BHARATPUR,Rajasthan,2397684,Y
321203,BHARATPUR,Rajasthan,2397684,Y
321204,BHARATPUR,Rajasthan,2397684,Y
321205,BHARATPUR,Rajasthan,2397684,Y
321206,BHARATPUR,Rajasthan,2397684,Y
321301,BHARATPUR,Rajasthan,2397684,Y
321302,BHARATPUR,Rajasthan,2397684,Y
321303,BHARATPUR,Rajasthan,2397684,Y
321401,BHARATPUR,Rajasthan,2397684,Y
321402,BHARATPUR,Rajasthan,2397684,Y
321403,BHARATPUR,Rajasthan,2397684,Y
321404,BHARATPUR,Rajasthan,2397684,Y
321405,BHARATPUR,Rajasthan,2397684,Y
321406,BHARATPUR,Rajasthan,2397684,Y
321407,BHARATPUR,Rajasthan,2397684,Y
321408,BHARATPUR,Rajasthan,2397684,Y
321409,BHARATPUR,Rajasthan,2397684,Y
321410,BHARATPUR,Rajasthan,2397684,Y
321411,BHARATPUR,Rajasthan,2397684,Y
321601,BHARATPUR,Rajasthan,2397684,Y
321602,BHARATPUR,Rajasthan,2397684,Y
321605,ALWAR,Rajasthan,3675747,Y
321606,ALWAR,Rajasthan,3675747,Y
321607,ALWAR,Rajasthan,3675747,Y
321614,BHARATPUR,Rajasthan,2397684,Y
321615,BHARATPUR,Rajasthan,2397684,Y
321633,ALWAR,Rajasthan,3675747,Y
321642,BHARATPUR,Rajasthan,2397684,Y
324001,KOTA,Rajasthan,1320232,Y
324002,KOTA,Rajasthan,1320232,Y
324003,KOTA,Rajasthan,1320232,Y
324004,KOTA,Rajasthan,1320232,Y
324005,KOTA,Rajasthan,1320232,Y
324006,KOTA,Rajasthan,1320232,Y
324007,KOTA,Rajasthan,1320232,Y
324008,KOTA,Rajasthan,1320232,Y
324009,KOTA,Rajasthan,1320232,Y
324010,KOTA,Rajasthan,1320232,Y
325001,KOTA,Rajasthan,1320232,Y
325003,KOTA,Rajasthan,1320232,Y
325004,KOTA,Rajasthan,1320232,Y
325009,KOTA,Rajasthan,1320232,Y
325201,KOTA,Rajasthan,1320232,Y
325203,KOTA,Rajasthan,1320232,Y
325204,KOTA,Rajasthan,1320232,Y
325207,KOTA,Rajasthan,1320232,Y
325208,KOTA,Rajasthan,1320232,Y
325214,KOTA,Rajasthan,1320232,Y
325601,KOTA,Rajasthan,1320232,Y
325602,KOTA,Rajasthan,1320232,Y
326517,KOTA,Rajasthan,1320232,Y
326518,KOTA,Rajasthan,1320232,Y
326519,KOTA,Rajasthan,1320232,Y
326520,KOTA,Rajasthan,1320232,Y
326529,KOTA,Rajasthan,1320232,Y
326530,KOTA,Rajasthan,1320232,Y
331801,BIKANER,Rajasthan,1937859,Y
331803,BIKANER,Rajasthan,1937859,Y
331811,BIKANER,Rajasthan,1937859,Y
334001,BIKANER,Rajasthan,1937859,Y
334003,BIKANER,Rajasthan,1937859,Y
334004,BIKANER,Rajasthan,1937859,Y
334006,BIKANER,Rajasthan,1937859,Y
334021,BIKANER,Rajasthan,1937859,Y
334022,BIKANER,Rajasthan,1937859,Y
334023,BIKANER,Rajasthan,1937859,Y
334201,BIKANER,Rajasthan,1937859,Y
334202,BIKANER,Rajasthan,1937859,Y
334302,BIKANER,Rajasthan,1937859,Y
334303,BIKANER,Rajasthan,1937859,Y
334305,BIKANER,Rajasthan,1937859,Y
334401,BIKANER,Rajasthan,1937859,Y
334402,BIKANER,Rajasthan,1937859,Y
334403,BIKANER,Rajasthan,1937859,Y
334601,BIKANER,Rajasthan,1937859,Y
334602,BIKANER,Rajasthan,1937859,Y
334603,BIKANER,Rajasthan,1937859,Y
334604,BIKANER,Rajasthan,1937859,Y
334801,BIKANER,Rajasthan,1937859,Y
334802,BIKANER,Rajasthan,1937859,Y
334803,BIKANER,Rajasthan,1937859,Y
334804,BIKANER,Rajasthan,1937859,Y
334808,BIKANER,Rajasthan,1937859,Y
342001,JODHPUR,Rajasthan,3046976,Y
342003,JODHPUR,Rajasthan,3046976,Y
342005,JODHPUR,Rajasthan,3046976,Y
342006,JODHPUR,Rajasthan,3046976,Y
342007,JODHPUR,Rajasthan,3046976,Y
342008,JODHPUR,Rajasthan,3046976,Y
342011,JODHPUR,Rajasthan,3046976,Y
342012,JODHPUR,Rajasthan,3046976,Y
342013,JODHPUR,Rajasthan,3046976,Y
342014,JODHPUR,Rajasthan,3046976,Y
342015,JODHPUR,Rajasthan,3046976,Y
342021,JODHPUR,Rajasthan,3046976,Y
342022,JODHPUR,Rajasthan,3046976,Y
342023,JODHPUR,Rajasthan,3046976,Y
342024,JODHPUR,Rajasthan,3046976,Y
342025,JODHPUR,Rajasthan,3046976,Y
342026,JODHPUR,Rajasthan,3046976,Y
342027,JODHPUR,Rajasthan,3046976,Y
342028,JODHPUR,Rajasthan,3046976,Y
342029,JODHPUR,Rajasthan,3046976,Y
342037,JODHPUR,Rajasthan,3046976,Y
342301,JODHPUR,Rajasthan,3046976,Y
342302,JODHPUR,Rajasthan,3046976,Y
342303,JODHPUR,Rajasthan,3046976,Y
342304,JODHPUR,Rajasthan,3046976,Y
342305,JODHPUR,Rajasthan,3046976,Y
342306,JODHPUR,Rajasthan,3046976,Y
342307,JODHPUR,Rajasthan,3046976,Y
342308,JODHPUR,Rajasthan,3046976,Y
342309,JODHPUR,Rajasthan,3046976,Y
342311,JODHPUR,Rajasthan,3046976,Y
342312,JODHPUR,Rajasthan,3046976,Y
342314,JODHPUR,Rajasthan,3046976,Y
342601,JODHPUR,Rajasthan,3046976,Y
342602,JODHPUR,Rajasthan,3046976,Y
342603,JODHPUR,Rajasthan,3046976,Y
342604,JODHPUR,Rajasthan,3046976,Y
342605,JODHPUR,Rajasthan,3046976,Y
342606,JODHPUR,Rajasthan,3046976,Y
342801,JODHPUR,Rajasthan,3046976,Y
342802,JODHPUR,Rajasthan,3046976,Y
342901,JODHPUR,Rajasthan,3046976,Y
360001,RAJKOT,Gujarat,3603301,Y
360002,RAJKOT,Gujarat,3603301,Y
360003,RAJKOT,Gujarat,3603301,Y
360004,RAJKOT,Gujarat,3603301,Y
360005,RAJKOT,Gujarat,3603301,Y
360006,RAJKOT,Gujarat,3603301,Y
360007,RAJKOT,Gujarat,3603301,Y
360020,RAJKOT,Gujarat,3603301,Y
360021,RAJKOT,Gujarat,3603301,Y
360022,RAJKOT,Gujarat,3603301,Y
360023,RAJKOT,Gujarat,3603301,Y
360024,RAJKOT,Gujarat,3603301,Y
360025,RAJKOT,Gujarat,3603301,Y
360026,RAJKOT,Gujarat,3603301,Y
360030,RAJKOT,Gujarat,3603301,Y
360035,RAJKOT,Gujarat,3603301,Y
360040,RAJKOT,Gujarat,3603301,Y
360045,RAJKOT,Gujarat,3603301,Y
360050,RAJKOT,Gujarat,3603301,Y
360055,RAJKOT,Gujarat,3603301,Y
360060,RAJKOT,Gujarat,3603301,Y
360070,RAJKOT,Gujarat,3603301,Y
360110,JAMNAGAR,Gujarat,2198214,Y
360311,RAJKOT,Gujarat,3603301,Y
360320,RAJKOT,Gujarat,3603301,Y
360325,RAJKOT,Gujarat,3603301,Y
360330,RAJKOT,Gujarat,3603301,Y
360360,RAJKOT,Gujarat,3603301,Y
360370,RAJKOT,Gujarat,3603301,Y
360375,RAJKOT,Gujarat,3603301,Y
360380,RAJKOT,Gujarat,3603301,Y
360405,RAJKOT,Gujarat,3603301,Y
360410,RAJKOT,Gujarat,3603301,Y
360421,RAJKOT,Gujarat,3603301,Y
360430,RAJKOT,Gujarat,3603301,Y
360440,RAJKOT,Gujarat,3603301,Y
360450,RAJKOT,Gujarat,3603301,Y
360452,RAJKOT,Gujarat,3603301,Y
360460,RAJKOT,Gujarat,3603301,Y
360465,RAJKOT,Gujarat,3603301,Y
360470,RAJKOT,Gujarat,3603301,Y
360480,RAJKOT,Gujarat,3603301,Y
360485,RAJKOT,Gujarat,3603301,Y
360490,RAJKOT,Gujarat,3603301,Y
360520,JAMNAGAR,Gujarat,2198214,Y
360530,JAMNAGAR,Gujarat,2198214,Y
360531,JAMNAGAR,Gujarat,2198214,Y
360540,JAMNAGAR,Gujarat,2198214,Y
360590,JAMNAGAR,Gujarat,2198214,Y
